"id","log","lat"
"Polygon_60",-105.15033,19.58571
"Polygon_60",-105.15127,19.58563
"Polygon_60",-105.15226,19.58666
"Polygon_60",-105.15272,19.58807
"Polygon_60",-105.15281,19.58932
"Polygon_60",-105.15246,19.59016
"Polygon_60",-105.15186,19.59068
"Polygon_60",-105.15157,19.59108
"Polygon_60",-105.15047,19.59227
"Polygon_60",-105.15112,19.59299
"Polygon_60",-105.15104,19.59397
"Polygon_60",-105.15121,19.59426
"Polygon_60",-105.15176,19.59425
"Polygon_60",-105.15271,19.5955
"Polygon_60",-105.15263,19.59669
"Polygon_60",-105.15203,19.59796
"Polygon_60",-105.15147,19.59839
"Polygon_60",-105.15107,19.59861
"Polygon_60",-105.15069,19.59945
"Polygon_60",-105.15073,19.60037
"Polygon_60",-105.15096,19.60122
"Polygon_60",-105.1528,19.60346
"Polygon_60",-105.1539,19.60424
"Polygon_60",-105.15466,19.60449
"Polygon_60",-105.155,19.60444
"Polygon_60",-105.15495,19.6043
"Polygon_60",-105.15514,19.60397
"Polygon_60",-105.15558,19.60395
"Polygon_60",-105.15579,19.60349
"Polygon_60",-105.1566,19.60331
"Polygon_60",-105.15711,19.60334
"Polygon_60",-105.15779,19.60357
"Polygon_60",-105.15793,19.60347
"Polygon_60",-105.15804,19.60359
"Polygon_60",-105.15824,19.60364
"Polygon_60",-105.15813,19.60336
"Polygon_60",-105.1582,19.60332
"Polygon_60",-105.15856,19.60349
"Polygon_60",-105.15875,19.60372
"Polygon_60",-105.1589,19.60399
"Polygon_60",-105.15878,19.60423
"Polygon_60",-105.1589,19.60441
"Polygon_60",-105.15911,19.60461
"Polygon_60",-105.15933,19.60464
"Polygon_60",-105.15961,19.60454
"Polygon_60",-105.15972,19.60437
"Polygon_60",-105.1596,19.60419
"Polygon_60",-105.15909,19.60417
"Polygon_60",-105.15918,19.604
"Polygon_60",-105.15961,19.60398
"Polygon_60",-105.15987,19.60415
"Polygon_60",-105.15999,19.60408
"Polygon_60",-105.15994,19.60359
"Polygon_60",-105.16003,19.60298
"Polygon_60",-105.16037,19.60299
"Polygon_60",-105.16057,19.60327
"Polygon_60",-105.16078,19.60339
"Polygon_60",-105.16085,19.60373
"Polygon_60",-105.16096,19.60363
"Polygon_60",-105.16109,19.60363
"Polygon_60",-105.16121,19.60314
"Polygon_60",-105.16157,19.60278
"Polygon_60",-105.16195,19.60279
"Polygon_60",-105.16209,19.60299
"Polygon_60",-105.16199,19.60336
"Polygon_60",-105.16266,19.60448
"Polygon_60",-105.16249,19.60453
"Polygon_60",-105.16201,19.60481
"Polygon_60",-105.1619,19.60492
"Polygon_60",-105.16175,19.60484
"Polygon_60",-105.16151,19.60478
"Polygon_60",-105.16145,19.60474
"Polygon_60",-105.1611,19.6047
"Polygon_60",-105.16091,19.60495
"Polygon_60",-105.16083,19.60528
"Polygon_60",-105.16112,19.6052
"Polygon_60",-105.1615,19.6055
"Polygon_60",-105.16141,19.60571
"Polygon_60",-105.16066,19.60543
"Polygon_60",-105.16056,19.6056
"Polygon_60",-105.16072,19.60593
"Polygon_60",-105.16042,19.606
"Polygon_60",-105.16031,19.60632
"Polygon_60",-105.15983,19.60613
"Polygon_60",-105.15928,19.60645
"Polygon_60",-105.15922,19.60693
"Polygon_60",-105.15941,19.60783
"Polygon_60",-105.15956,19.60877
"Polygon_60",-105.16004,19.60969
"Polygon_60",-105.1603,19.61003
"Polygon_60",-105.16346,19.61295
"Polygon_60",-105.16525,19.61428
"Polygon_60",-105.16842,19.61529
"Polygon_60",-105.17136,19.61646
"Polygon_60",-105.17413,19.6172
"Polygon_60",-105.17657,19.61664
"Polygon_60",-105.17731,19.61698
"Polygon_60",-105.17983,19.61965
"Polygon_60",-105.18108,19.62029
"Polygon_60",-105.18141,19.62063
"Polygon_60",-105.18207,19.621
"Polygon_60",-105.18274,19.62122
"Polygon_60",-105.18322,19.62143
"Polygon_60",-105.18368,19.62145
"Polygon_60",-105.18504,19.62118
"Polygon_60",-105.18631,19.62122
"Polygon_60",-105.18686,19.62095
"Polygon_60",-105.18865,19.62108
"Polygon_60",-105.18899,19.62118
"Polygon_60",-105.18912,19.62146
"Polygon_60",-105.18913,19.62182
"Polygon_60",-105.18916,19.6221
"Polygon_60",-105.1896,19.622
"Polygon_60",-105.18992,19.6217
"Polygon_60",-105.19023,19.62171
"Polygon_60",-105.19091,19.62228
"Polygon_60",-105.19118,19.62209
"Polygon_60",-105.1915,19.62155
"Polygon_60",-105.19182,19.62126
"Polygon_60",-105.19226,19.62124
"Polygon_60",-105.19247,19.62147
"Polygon_60",-105.19332,19.62187
"Polygon_60",-105.19401,19.62165
"Polygon_60",-105.19515,19.62152
"Polygon_60",-105.19603,19.62175
"Polygon_60",-105.19739,19.62186
"Polygon_60",-105.19791,19.62124
"Polygon_60",-105.19854,19.62079
"Polygon_60",-105.19923,19.62098
"Polygon_60",-105.19963,19.62126
"Polygon_60",-105.19979,19.6215
"Polygon_60",-105.19983,19.62183
"Polygon_60",-105.20009,19.62224
"Polygon_60",-105.20054,19.62244
"Polygon_60",-105.20142,19.62257
"Polygon_60",-105.2016,19.62299
"Polygon_60",-105.20126,19.62315
"Polygon_60",-105.20098,19.62321
"Polygon_60",-105.1999,19.62317
"Polygon_60",-105.19935,19.62338
"Polygon_60",-105.19922,19.62404
"Polygon_60",-105.19938,19.62437
"Polygon_60",-105.19984,19.62454
"Polygon_60",-105.20009,19.62486
"Polygon_60",-105.19984,19.6252
"Polygon_60",-105.19944,19.62523
"Polygon_60",-105.19938,19.6257
"Polygon_60",-105.19879,19.62596
"Polygon_60",-105.19934,19.62754
"Polygon_60",-105.20014,19.62866
"Polygon_60",-105.20088,19.62963
"Polygon_60",-105.20236,19.63116
"Polygon_60",-105.20565,19.63342
"Polygon_60",-105.2077,19.63436
"Polygon_60",-105.20879,19.63528
"Polygon_60",-105.21868,19.64371
"Polygon_60",-105.22899,19.65301
"Polygon_60",-105.23373,19.65731
"Polygon_60",-105.24327,19.66576
"Polygon_60",-105.24552,19.66779
"Polygon_60",-105.24739,19.6693
"Polygon_60",-105.24773,19.66945
"Polygon_60",-105.24784,19.66973
"Polygon_60",-105.249,19.67079
"Polygon_60",-105.24962,19.67107
"Polygon_60",-105.25029,19.67166
"Polygon_60",-105.25098,19.67208
"Polygon_60",-105.25521,19.67511
"Polygon_60",-105.25678,19.67599
"Polygon_60",-105.2572,19.6762
"Polygon_60",-105.25784,19.67663
"Polygon_60",-105.25822,19.67677
"Polygon_60",-105.25854,19.67689
"Polygon_60",-105.2588,19.6773
"Polygon_60",-105.25982,19.67768
"Polygon_60",-105.26,19.67766
"Polygon_60",-105.2601,19.67773
"Polygon_60",-105.26224,19.67909
"Polygon_60",-105.26284,19.67914
"Polygon_60",-105.26332,19.67935
"Polygon_60",-105.26371,19.67928
"Polygon_60",-105.26364,19.67905
"Polygon_60",-105.26405,19.67873
"Polygon_60",-105.26467,19.67912
"Polygon_60",-105.26497,19.6796
"Polygon_60",-105.26489,19.68004
"Polygon_60",-105.26438,19.68078
"Polygon_60",-105.26417,19.68167
"Polygon_60",-105.26351,19.68162
"Polygon_60",-105.26298,19.68129
"Polygon_60",-105.26268,19.68139
"Polygon_60",-105.26253,19.68168
"Polygon_60",-105.26178,19.68168
"Polygon_60",-105.2614,19.68109
"Polygon_60",-105.26059,19.68152
"Polygon_60",-105.25958,19.68356
"Polygon_60",-105.25975,19.68676
"Polygon_60",-105.26,19.68742
"Polygon_60",-105.26016,19.68878
"Polygon_60",-105.26142,19.69124
"Polygon_60",-105.26355,19.69531
"Polygon_60",-105.26706,19.69995
"Polygon_60",-105.2707,19.70404
"Polygon_60",-105.27469,19.70791
"Polygon_60",-105.27955,19.7121
"Polygon_60",-105.28373,19.71467
"Polygon_60",-105.28697,19.71531
"Polygon_60",-105.29186,19.71962
"Polygon_60",-105.29488,19.72892
"Polygon_60",-105.29609,19.73111
"Polygon_60",-105.29796,19.7339
"Polygon_60",-105.29891,19.73504
"Polygon_60",-105.29979,19.73651
"Polygon_60",-105.30245,19.73923
"Polygon_60",-105.30416,19.74213
"Polygon_60",-105.3075,19.74596
"Polygon_60",-105.31759,19.75666
"Polygon_60",-105.33079,19.82752
"Polygon_60",-105.34289,19.88747
"Polygon_60",-105.34893,19.94455
"Polygon_60",-105.3602,20.03374
"Polygon_60",-105.36308,20.11829
"Polygon_60",-105.36246,20.19857
"Polygon_60",-105.36284,20.29474
"Polygon_60",-105.36028,20.36597
"Polygon_60",-105.35901,20.43118
"Polygon_60",-105.35785,20.47037
"Polygon_60",-105.35279,20.50855
"Polygon_60",-105.34729,20.50715
"Polygon_60",-105.3434,20.50801
"Polygon_60",-105.34208,20.51056
"Polygon_60",-105.32592,20.51479
"Polygon_60",-105.31689,20.5214
"Polygon_60",-105.30505,20.52727
"Polygon_60",-105.303,20.52783
"Polygon_60",-105.30156,20.52988
"Polygon_60",-105.2991,20.53117
"Polygon_60",-105.29677,20.53101
"Polygon_60",-105.29634,20.53128
"Polygon_60",-105.29633,20.53216
"Polygon_60",-105.29705,20.53294
"Polygon_60",-105.29711,20.53362
"Polygon_60",-105.29641,20.53386
"Polygon_60",-105.29479,20.53286
"Polygon_60",-105.2933,20.53241
"Polygon_60",-105.29164,20.53371
"Polygon_60",-105.29264,20.53533
"Polygon_60",-105.29201,20.53684
"Polygon_60",-105.28863,20.53931
"Polygon_60",-105.28877,20.54178
"Polygon_60",-105.28734,20.54504
"Polygon_60",-105.28558,20.54563
"Polygon_60",-105.28358,20.54546
"Polygon_60",-105.28232,20.546
"Polygon_60",-105.27883,20.54715
"Polygon_60",-105.27791,20.54764
"Polygon_60",-105.2774,20.54777
"Polygon_60",-105.27674,20.54858
"Polygon_60",-105.27569,20.54893
"Polygon_60",-105.27453,20.54818
"Polygon_60",-105.27298,20.54948
"Polygon_60",-105.27214,20.54982
"Polygon_60",-105.27154,20.5506
"Polygon_60",-105.26961,20.55185
"Polygon_60",-105.26857,20.55203
"Polygon_60",-105.26787,20.55187
"Polygon_60",-105.26691,20.55237
"Polygon_60",-105.26639,20.55319
"Polygon_60",-105.26563,20.55355
"Polygon_60",-105.26464,20.55445
"Polygon_60",-105.26441,20.55532
"Polygon_60",-105.26339,20.556
"Polygon_60",-105.26148,20.55626
"Polygon_60",-105.25902,20.55756
"Polygon_60",-105.25665,20.56208
"Polygon_60",-105.2548,20.56627
"Polygon_60",-105.2523,20.56878
"Polygon_60",-105.24968,20.57679
"Polygon_60",-105.24568,20.58222
"Polygon_60",-105.24506,20.59222
"Polygon_60",-105.24115,20.59674
"Polygon_60",-105.23945,20.60655
"Polygon_60",-105.23457,20.61459
"Polygon_60",-105.23306,20.62348
"Polygon_60",-105.23481,20.63607
"Polygon_60",-105.23802,20.6399
"Polygon_60",-105.24106,20.64132
"Polygon_60",-105.24542,20.65228
"Polygon_60",-105.25462,20.65879
"Polygon_60",-105.26108,20.66249
"Polygon_60",-105.26522,20.66539
"Polygon_60",-105.27125,20.66773
"Polygon_60",-105.27522,20.67013
"Polygon_60",-105.27885,20.67164
"Polygon_60",-105.28249,20.6717
"Polygon_60",-105.28412,20.67169
"Polygon_60",-105.28632,20.6737
"Polygon_60",-105.28806,20.67447
"Polygon_60",-105.28921,20.67874
"Polygon_60",-105.2962,20.68942
"Polygon_60",-105.30783,20.71923
"Polygon_60",-105.31504,20.73029
"Polygon_60",-105.32415,20.74099
"Polygon_60",-105.33557,20.75131
"Polygon_60",-105.34605,20.75834
"Polygon_60",-105.35052,20.75987
"Polygon_60",-105.35846,20.76192
"Polygon_60",-105.36185,20.76228
"Polygon_60",-105.36185,20.76228
"Polygon_60",-105.35997,20.95505
"Polygon_60",-105.34517,20.98127
"Polygon_60",-105.34156,20.98072
"Polygon_60",-105.33259,20.9881
"Polygon_60",-105.32791,20.99804
"Polygon_60",-105.32233,21.00275
"Polygon_60",-105.3183,21.01003
"Polygon_60",-105.3147,21.03024
"Polygon_60",-105.31538,21.03475
"Polygon_60",-105.31006,21.03862
"Polygon_60",-105.30242,21.03623
"Polygon_60",-105.3014,21.03434
"Polygon_60",-105.29767,21.03231
"Polygon_60",-105.29607,21.02773
"Polygon_60",-105.29239,21.0264
"Polygon_60",-105.28794,21.0266
"Polygon_60",-105.28417,21.02865
"Polygon_60",-105.27764,21.0286
"Polygon_60",-105.27658,21.02561
"Polygon_60",-105.27385,21.02556
"Polygon_60",-105.26969,21.02735
"Polygon_60",-105.25831,21.03747
"Polygon_60",-105.24328,21.05017
"Polygon_60",-105.23795,21.06266
"Polygon_60",-105.23296,21.07995
"Polygon_60",-105.2297,21.10045
"Polygon_60",-105.23192,21.1187
"Polygon_60",-105.23342,21.12057
"Polygon_60",-105.2353,21.12072
"Polygon_60",-105.23653,21.12147
"Polygon_60",-105.23714,21.12115
"Polygon_60",-105.23794,21.12143
"Polygon_60",-105.23815,21.12595
"Polygon_60",-105.23934,21.12746
"Polygon_60",-105.23959,21.13303
"Polygon_60",-105.23409,21.13652
"Polygon_60",-105.23425,21.13793
"Polygon_60",-105.2329,21.13843
"Polygon_60",-105.23199,21.13918
"Polygon_60",-105.23409,21.13957
"Polygon_60",-105.23468,21.14043
"Polygon_60",-105.23577,21.13947
"Polygon_60",-105.23659,21.13992
"Polygon_60",-105.23537,21.14357
"Polygon_60",-105.23621,21.14489
"Polygon_60",-105.23588,21.14626
"Polygon_60",-105.23293,21.14636
"Polygon_60",-105.23204,21.14973
"Polygon_60",-105.23047,21.15004
"Polygon_60",-105.22914,21.15173
"Polygon_60",-105.22808,21.15246
"Polygon_60",-105.22393,21.159
"Polygon_60",-105.22435,21.16184
"Polygon_60",-105.22521,21.16396
"Polygon_60",-105.22593,21.16461
"Polygon_60",-105.22716,21.16482
"Polygon_60",-105.22746,21.16541
"Polygon_60",-105.22889,21.16442
"Polygon_60",-105.22979,21.16435
"Polygon_60",-105.23067,21.16409
"Polygon_60",-105.23198,21.16448
"Polygon_60",-105.23232,21.16544
"Polygon_60",-105.23209,21.16656
"Polygon_60",-105.23251,21.16796
"Polygon_60",-105.23181,21.17076
"Polygon_60",-105.23138,21.17136
"Polygon_60",-105.22957,21.17037
"Polygon_60",-105.2288,21.1718
"Polygon_60",-105.22933,21.17372
"Polygon_60",-105.23059,21.17468
"Polygon_60",-105.23075,21.17529
"Polygon_60",-105.2336,21.17778
"Polygon_60",-105.23299,21.18356
"Polygon_60",-105.23164,21.18422
"Polygon_60",-105.23102,21.18702
"Polygon_60",-105.22812,21.18746
"Polygon_60",-105.22871,21.18874
"Polygon_60",-105.22499,21.19287
"Polygon_60",-105.22415,21.19703
"Polygon_60",-105.21992,21.20011
"Polygon_60",-105.21746,21.19974
"Polygon_60",-105.2175,21.20161
"Polygon_60",-105.21723,21.20455
"Polygon_60",-105.22097,21.24977
"Polygon_60",-105.22562,21.27986
"Polygon_60",-105.23123,21.30596
"Polygon_60",-105.23897,21.33017
"Polygon_60",-105.24553,21.34644
"Polygon_60",-105.24693,21.34612
"Polygon_60",-105.2482,21.34732
"Polygon_60",-105.24655,21.34844
"Polygon_60",-105.24405,21.3513
"Polygon_60",-105.24379,21.35293
"Polygon_60",-105.24333,21.35347
"Polygon_60",-105.24278,21.35282
"Polygon_60",-105.24227,21.35176
"Polygon_60",-105.24011,21.35217
"Polygon_60",-105.23873,21.35617
"Polygon_60",-105.23908,21.3574
"Polygon_60",-105.23835,21.35866
"Polygon_60",-105.23847,21.36105
"Polygon_60",-105.23913,21.36173
"Polygon_60",-105.23894,21.36285
"Polygon_60",-105.23711,21.36372
"Polygon_60",-105.23731,21.3678
"Polygon_60",-105.23683,21.36865
"Polygon_60",-105.23674,21.3697
"Polygon_60",-105.23907,21.3711
"Polygon_60",-105.2383,21.3728
"Polygon_60",-105.2362,21.37296
"Polygon_60",-105.2328,21.37177
"Polygon_60",-105.2315,21.37268
"Polygon_60",-105.23071,21.37414
"Polygon_60",-105.23024,21.37457
"Polygon_60",-105.22947,21.37744
"Polygon_60",-105.22921,21.37919
"Polygon_60",-105.229,21.38323
"Polygon_60",-105.22992,21.38442
"Polygon_60",-105.22978,21.385
"Polygon_60",-105.23064,21.38613
"Polygon_60",-105.23033,21.38664
"Polygon_60",-105.22887,21.3869
"Polygon_60",-105.22712,21.38568
"Polygon_60",-105.22516,21.38514
"Polygon_60",-105.22293,21.38488
"Polygon_60",-105.22175,21.3855
"Polygon_60",-105.21977,21.38878
"Polygon_60",-105.21899,21.3923
"Polygon_60",-105.21825,21.39731
"Polygon_60",-105.21876,21.40063
"Polygon_60",-105.22007,21.40119
"Polygon_60",-105.2199,21.40188
"Polygon_60",-105.21997,21.40294
"Polygon_60",-105.21972,21.40341
"Polygon_60",-105.22027,21.40452
"Polygon_60",-105.21987,21.40502
"Polygon_60",-105.21978,21.40569
"Polygon_60",-105.21882,21.40636
"Polygon_60",-105.21859,21.40718
"Polygon_60",-105.2185,21.40884
"Polygon_60",-105.21796,21.40998
"Polygon_60",-105.21741,21.4107
"Polygon_60",-105.2154,21.41185
"Polygon_60",-105.21379,21.4155
"Polygon_60",-105.20966,21.41761
"Polygon_60",-105.2092,21.41814
"Polygon_60",-105.20844,21.41849
"Polygon_60",-105.20682,21.42387
"Polygon_60",-105.20636,21.42396
"Polygon_60",-105.20537,21.4251
"Polygon_60",-105.20529,21.4264
"Polygon_60",-105.2062,21.42924
"Polygon_60",-105.20534,21.43021
"Polygon_60",-105.20448,21.43025
"Polygon_60",-105.20402,21.43116
"Polygon_60",-105.20353,21.43447
"Polygon_60",-105.20215,21.43622
"Polygon_60",-105.20096,21.4364
"Polygon_60",-105.2001,21.43682
"Polygon_60",-105.19534,21.43615
"Polygon_60",-105.1944,21.43655
"Polygon_60",-105.19375,21.43717
"Polygon_60",-105.19215,21.44035
"Polygon_60",-105.19151,21.44077
"Polygon_60",-105.19106,21.4417
"Polygon_60",-105.19093,21.44291
"Polygon_60",-105.19054,21.44353
"Polygon_60",-105.18965,21.44352
"Polygon_60",-105.18925,21.44378
"Polygon_60",-105.18869,21.4446
"Polygon_60",-105.18817,21.44732
"Polygon_60",-105.18899,21.45117
"Polygon_60",-105.18853,21.4528
"Polygon_60",-105.18851,21.45432
"Polygon_60",-105.1884,21.45529
"Polygon_60",-105.18865,21.45613
"Polygon_60",-105.18843,21.45726
"Polygon_60",-105.18799,21.45754
"Polygon_60",-105.18794,21.45849
"Polygon_60",-105.18822,21.45941
"Polygon_60",-105.18807,21.46023
"Polygon_60",-105.18862,21.4613
"Polygon_60",-105.18845,21.46228
"Polygon_60",-105.18973,21.46484
"Polygon_60",-105.19575,21.47352
"Polygon_60",-105.2015,21.48143
"Polygon_60",-105.20084,21.48239
"Polygon_60",-105.20027,21.48251
"Polygon_60",-105.19973,21.48418
"Polygon_60",-105.1993,21.48469
"Polygon_60",-105.19812,21.48677
"Polygon_60",-105.19788,21.48807
"Polygon_60",-105.19706,21.48886
"Polygon_60",-105.19717,21.49001
"Polygon_60",-105.19771,21.49144
"Polygon_60",-105.1981,21.49216
"Polygon_60",-105.20024,21.49503
"Polygon_60",-105.2003,21.49526
"Polygon_60",-105.20463,21.50044
"Polygon_60",-105.21204,21.50872
"Polygon_60",-105.21679,21.51352
"Polygon_60",-105.22476,21.52087
"Polygon_60",-105.22952,21.52408
"Polygon_60",-105.23304,21.5258
"Polygon_60",-105.23631,21.52657
"Polygon_60",-105.24066,21.52653
"Polygon_60",-105.24282,21.52623
"Polygon_60",-105.24505,21.52558
"Polygon_60",-105.2472,21.52428
"Polygon_60",-105.24803,21.52329
"Polygon_60",-105.24767,21.52209
"Polygon_60",-105.24815,21.52062
"Polygon_60",-105.24909,21.51961
"Polygon_60",-105.24882,21.51831
"Polygon_60",-105.24672,21.51544
"Polygon_60",-105.24735,21.51454
"Polygon_60",-105.24773,21.51472
"Polygon_60",-105.24866,21.51322
"Polygon_60",-105.25011,21.51302
"Polygon_60",-105.25067,21.5121
"Polygon_60",-105.25239,21.51281
"Polygon_60",-105.25278,21.51331
"Polygon_60",-105.25242,21.51386
"Polygon_60",-105.25443,21.51497
"Polygon_60",-105.25727,21.51542
"Polygon_60",-105.26007,21.51433
"Polygon_60",-105.26191,21.51335
"Polygon_60",-105.2628,21.5123
"Polygon_60",-105.26453,21.51215
"Polygon_60",-105.26539,21.51192
"Polygon_60",-105.26587,21.51231
"Polygon_60",-105.26739,21.51335
"Polygon_60",-105.26772,21.51567
"Polygon_60",-105.27008,21.51798
"Polygon_60",-105.27422,21.52133
"Polygon_60",-105.27891,21.5249
"Polygon_60",-105.28154,21.52628
"Polygon_60",-105.28476,21.5285
"Polygon_60",-105.28695,21.52872
"Polygon_60",-105.28771,21.52814
"Polygon_60",-105.28966,21.52919
"Polygon_60",-105.28959,21.52807
"Polygon_60",-105.28938,21.52702
"Polygon_60",-105.2898,21.52659
"Polygon_60",-105.29656,21.53194
"Polygon_60",-105.30002,21.53436
"Polygon_60",-105.30614,21.53878
"Polygon_60",-105.31512,21.54496
"Polygon_60",-105.31645,21.54545
"Polygon_60",-105.31779,21.54619
"Polygon_61",-104.0632,19.33755
"Polygon_61",-103.95369,19.40817
"Polygon_61",-103.87714,19.45287
"Polygon_61",-103.80918,19.49111
"Polygon_61",-103.75687,19.51919
"Polygon_61",-103.69941,19.54693
"Polygon_61",-103.61985,19.58608
"Polygon_61",-103.58041,19.6004
"Polygon_61",-103.53117,19.61701
"Polygon_61",-103.47221,19.63147
"Polygon_61",-103.41527,19.64225
"Polygon_61",-103.35833,19.65044
"Polygon_61",-103.31447,19.65481
"Polygon_61",-103.27141,19.65873
"Polygon_61",-103.20706,19.66458
"Polygon_61",-103.13329,19.66983
"Polygon_61",-103.08052,19.67255
"Polygon_61",-102.98939,19.66961
"Polygon_61",-102.90272,19.6589
"Polygon_61",-102.85012,19.65063
"Polygon_61",-102.83013,19.6469
"Polygon_61",-102.75984,19.63381
"Polygon_61",-102.73589,19.63009
"Polygon_61",-102.72087,19.62832
"Polygon_61",-102.70547,19.63099
"Polygon_61",-102.69109,19.63463
"Polygon_61",-102.67367,19.63868
"Polygon_61",-102.65394,19.63933
"Polygon_61",-102.62408,19.63547
"Polygon_61",-102.56312,19.62028
"Polygon_61",-102.47015,19.59845
"Polygon_61",-102.33406,19.56036
"Polygon_61",-102.23752,19.53096
"Polygon_61",-102.09724,19.49101
"Polygon_61",-101.93029,19.4432
"Polygon_61",-101.80836,19.41022
"Polygon_61",-101.69466,19.37723
"Polygon_61",-101.64675,19.36784
"Polygon_61",-101.62279,19.36622
"Polygon_61",-101.60021,19.36233
"Polygon_61",-101.5571,19.34193
"Polygon_61",-101.49847,19.30581
"Polygon_61",-101.44718,19.26052
"Polygon_61",-101.38171,19.20416
"Polygon_61",-101.32277,19.14064
"Polygon_61",-101.27947,19.08614
"Polygon_61",-101.23873,19.02194
"Polygon_61",-101.20944,18.95379
"Polygon_61",-101.18758,18.89113
"Polygon_61",-101.16092,18.79138
"Polygon_61",-101.156,18.76758
"Polygon_61",-101.14628,18.74702
"Polygon_61",-101.12064,18.71642
"Polygon_61",-101.10335,18.6904
"Polygon_61",-101.08423,18.66665
"Polygon_61",-101.06649,18.64095
"Polygon_61",-101.05044,18.62075
"Polygon_61",-101.03345,18.59468
"Polygon_61",-101.01252,18.56856
"Polygon_61",-100.98715,18.55277
"Polygon_61",-100.95699,18.5368
"Polygon_61",-100.92484,18.53351
"Polygon_61",-100.88547,18.53119
"Polygon_61",-100.84679,18.53201
"Polygon_61",-100.81223,18.53479
"Polygon_61",-100.78419,18.5379
"Polygon_61",-100.75444,18.54556
"Polygon_61",-100.72641,18.55729
"Polygon_61",-100.70489,18.57033
"Polygon_61",-100.67697,18.58841
"Polygon_61",-100.65454,18.6065
"Polygon_61",-100.63109,18.62686
"Polygon_61",-100.6084,18.64699
"Polygon_61",-100.58281,18.67121
"Polygon_61",-100.55491,18.69665
"Polygon_61",-100.53353,18.71591
"Polygon_61",-100.51291,18.73573
"Polygon_61",-100.49539,18.75587
"Polygon_61",-100.47597,18.77357
"Polygon_61",-100.45662,18.79619
"Polygon_61",-100.4387,18.81986
"Polygon_61",-100.41394,18.84793
"Polygon_61",-100.39298,18.87318
"Polygon_61",-100.36465,18.90366
"Polygon_61",-100.33838,18.9296
"Polygon_61",-100.31016,18.95746
"Polygon_61",-100.28198,18.98649
"Polygon_61",-100.2502,19.01869
"Polygon_61",-100.22049,19.05024
"Polygon_61",-100.18506,19.08587
"Polygon_61",-100.15224,19.1212
"Polygon_61",-100.1129,19.15814
"Polygon_61",-100.06993,19.1892
"Polygon_61",-100.0297,19.2115
"Polygon_61",-99.98193,19.22343
"Polygon_61",-99.92522,19.22952
"Polygon_61",-99.86263,19.23587
"Polygon_61",-99.79728,19.25
"Polygon_61",-99.71407,19.2774
"Polygon_61",-99.64555,19.31487
"Polygon_61",-99.59625,19.33873
"Polygon_61",-99.55053,19.367
"Polygon_61",-99.51593,19.3922
"Polygon_61",-99.48407,19.41999
"Polygon_61",-99.44919,19.45355
"Polygon_61",-99.41651,19.48374
"Polygon_61",-99.39464,19.51322
"Polygon_61",-99.37186,19.56323
"Polygon_61",-99.35669,19.62413
"Polygon_61",-99.34773,19.68964
"Polygon_61",-99.35491,19.73219
"Polygon_61",-99.40103,19.77735
"Polygon_61",-99.42792,19.81475
"Polygon_61",-99.46247,19.85853
"Polygon_61",-99.48008,19.88665
"Polygon_61",-99.48121,19.90186
"Polygon_61",-99.48096,19.91513
"Polygon_61",-99.47914,19.94491
"Polygon_61",-99.47664,19.96823
"Polygon_61",-99.47207,19.99736
"Polygon_61",-99.46738,20.02999
"Polygon_61",-99.46246,20.0592
"Polygon_61",-99.45606,20.09283
"Polygon_61",-99.45199,20.11931
"Polygon_61",-99.44396,20.1477
"Polygon_61",-99.43788,20.16673
"Polygon_61",-99.4263,20.18317
"Polygon_61",-99.40927,20.19592
"Polygon_61",-99.37635,20.21699
"Polygon_61",-99.33002,20.24234
"Polygon_61",-99.2708,20.27562
"Polygon_61",-99.23913,20.29162
"Polygon_61",-99.21403,20.30541
"Polygon_61",-99.18893,20.31534
"Polygon_61",-99.18144,20.31752
"Polygon_61",-99.1675,20.31899
"Polygon_61",-99.15569,20.31799
"Polygon_61",-99.14261,20.31552
"Polygon_61",-99.12106,20.31261
"Polygon_61",-99.1017,20.30971
"Polygon_61",-99.08371,20.3068
"Polygon_61",-99.07013,20.30485
"Polygon_61",-99.06182,20.30346
"Polygon_61",-99.04919,20.30114
"Polygon_61",-99.0305,20.3079
"Polygon_61",-98.99025,20.32352
"Polygon_61",-98.94541,20.34002
"Polygon_61",-98.88866,20.36404
"Polygon_61",-98.84895,20.38249
"Polygon_61",-98.80129,20.40684
"Polygon_61",-98.74951,20.43504
"Polygon_61",-98.71899,20.45564
"Polygon_61",-98.69412,20.4817
"Polygon_61",-98.67825,20.51531
"Polygon_61",-98.67165,20.53059
"Polygon_61",-98.65193,20.5396
"Polygon_61",-98.63297,20.54008
"Polygon_61",-98.60873,20.53582
"Polygon_61",-98.58945,20.53283
"Polygon_61",-98.57017,20.52855
"Polygon_61",-98.54987,20.52459
"Polygon_61",-98.53162,20.51999
"Polygon_61",-98.51762,20.50747
"Polygon_61",-98.50032,20.49125
"Polygon_61",-98.48309,20.47638
"Polygon_61",-98.45834,20.45318
"Polygon_61",-98.43688,20.43388
"Polygon_61",-98.42615,20.4239
"Polygon_61",-98.41542,20.41393
"Polygon_61",-98.39996,20.40041
"Polygon_61",-98.38828,20.38946
"Polygon_61",-98.3869,20.38631
"Polygon_61",-98.38586,20.3822
"Polygon_61",-98.38766,20.37764
"Polygon_61",-98.39255,20.37083
"Polygon_61",-98.39979,20.36199
"Polygon_61",-98.41509,20.34405
"Polygon_61",-98.43098,20.32284
